Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
1ca7ea92-108b-3173-b7ab-900e520bd0d5,d51519ed-e575-386e-9f4d-aecbc12d6d0e,Allan198 Von197,M,GENERAL PRACTICE,1471 N MACK SMITH RD,EAST RIDGE,TN,37412-3947,34.997299,-85.228498,59
dceecf4b-415e-398d-a235-088083918ded,086818f5-9921-3ea7-bf66-65ca07320d96,Karl184 Bailey598,F,GENERAL PRACTICE,215 S ANDERSON ST,TULLAHOMA,TN,37388-3735,35.373311,-86.218277,56
b703f603-5756-330b-a393-44b6d757266e,dace37ce-9085-320b-a5a7-84e07139be9c,Makeda237 Becker968,F,GENERAL PRACTICE,115 PEACHTREE AVE,COOKEVILLE,TN,38501-2546,36.147686,-85.50523299999999,28
e1b752f8-b780-3bc7-b331-6119fad0ba3f,e2827520-e4ae-33da-ab8b-993da3a3ce4e,Lucienne673 Hegmann834,F,GENERAL PRACTICE,210 ROGOSIN DR,ELIZABETHTON,TN,37643-2906,36.339572,-82.2378,43
5017fbf3-baa1-3630-959a-0c19abfb1c48,d620bcc9-c50d-3abd-ba81-c1e2c90ea732,Josephina269 Mills423,F,GENERAL PRACTICE,1169 DUPREE RD,BROWNSVILLE,TN,38012-6257,35.588105,-89.25746600000001,41
87cc1d41-4697-3f3b-a2d5-4255e2a8729b,3704404f-5320-35f9-9aa5-e4fce7dd3005,Al123 Boyle917,M,GENERAL PRACTICE,3301 TAZEWELL PIKE,KNOXVILLE,TN,37918-2532,35.970875,-83.94647900000001,42
b27822ad-765e-3c3a-bc79-27569469715f,cb86afe6-a62f-30a7-ad1e-30b1f1446355,Hans694 Friesen796,M,GENERAL PRACTICE,460 MEDICAL PARK DR,LENOIR CITY,TN,37772-6469,35.810717,-84.279205,60
72c4bedb-a494-32f4-820d-c7a63ffcdfce,c44e1621-f13a-39f6-bf21-825c836ce341,Raymonde315 Zemlak964,F,GENERAL PRACTICE,4230 HARDING PIKE,NASHVILLE,TN,37205-2013,36.1718,-86.785002,50
0732c234-b3d5-3c70-b27a-5e634509272f,71bbb049-ed76-39c1-a564-5ebca2bf8592,Loralee922 Walker122,F,GENERAL PRACTICE,1461 BATTLEGROUND DR B,MURFREESBORO,TN,37129-4425,35.852209,-86.416062,40
be46549e-1fc4-3421-aea9-f16fa4d754dc,4d14557f-531d-3aa9-a127-cbc4805f203c,Ryan260 Walter473,M,GENERAL PRACTICE,1921 HWY 394,BLOUNTVILLE,TN,37617-5454,36.532979,-82.32887,72
92afbf01-6632-39ce-9fa8-23097dd461cb,f15d94a1-17db-37a0-8b82-51df0dd277a0,Taina903 Stokes453,F,GENERAL PRACTICE,1740 N GERMANTOWN PKWY,CORDOVA,TN,38016-3308,35.103543,-89.978498,22
e296f257-3a05-3bcd-a76b-b4b8e4692150,1b22baf2-1c74-30a0-825b-e8ec69ed9acc,Mathew182 Kling921,M,GENERAL PRACTICE,3294 POPLAR AVE,MEMPHIS,TN,38111-4649,35.103543,-89.978498,39
5d174257-637a-36fc-88e5-746256af3567,3d5231e0-e2f7-3c11-bc44-b8b16010a6d9,Tiffany303 Stokes453,F,GENERAL PRACTICE,1820 HAYNES ST,CLARKSVILLE,TN,37043-4547,36.56643,-87.34521600000001,57
0e8e9b70-dbf8-3e26-bf70-a1b1cf800a06,1d7f9009-c828-3403-9c8f-2dadf980ed08,Isaiah615 Weissnat378,M,GENERAL PRACTICE,3335 HWY 41A N,UNIONVILLE,TN,37180-5033,35.611753,-86.573883,53
ab47a53b-2ac1-3a67-9c1e-43d2ab11f36d,f98902a0-a748-3dd8-8b98-3a7e49ab5d82,Chantelle310 Kemmer137,F,GENERAL PRACTICE,1500 W POPLAR AVE,COLLERVILLE,TN,38017-0601,35.03941,-89.568057,59
9a2f87b6-3e74-3894-ac28-46c86800e045,c885f505-5262-32f1-97eb-10a8dd41f936,Hunter736 Shanahan202,M,GENERAL PRACTICE,1501 W ELK AVE,ELIZABETHON,TN,37643-2874,36.390594,-82.15039,16
e748580d-7886-3d29-97ee-9954bf00a535,3bdd137d-3632-3c2f-8315-1713d5fe1d09,Shaneka79 Senger904,F,GENERAL PRACTICE,2060 HWY 64,WHITEVILLE,TN,38075,35.318063,-89.149532,29
88770ffe-43de-3506-b6d8-1aa191509b85,657e019d-b0af-34c6-a887-b3cb13b63c02,Terrell212 Lowe577,M,GENERAL PRACTICE,2410 PATTERSON ST,NASHVILLE,TN,37203-1551,36.1718,-86.785002,44
ffe4bb2d-ae54-317c-b781-b844bbc70b00,9d97627d-e8db-31b2-a365-0e37a2bb7f68,Jonah176 Brekke496,M,GENERAL PRACTICE,10673 LEE HWY,MC DONALD,TN,37353-4101,35.109790999999994,-84.909587,101
c49a8fb0-5950-3301-8768-cd8ea7be648a,43e758e1-5451-3845-abf1-2369b6601e7d,Melany872 Abbott774,F,GENERAL PRACTICE,740 COOL SPRINGS BLVD,FRANKLIN,TN,37067-6449,35.921251,-86.852281,31
48ae6b9e-633b-3fc1-8220-d7b98dbabd60,ff70af80-ff28-30e5-9cc3-593da6530aca,Rod343 Bayer639,M,GENERAL PRACTICE,6750 POPLAR AVE,MEMPHIS,TN,38138-7444,35.103543,-89.978498,47
d8d25ddd-c074-37da-bf78-9c94a53c5326,f82926f0-4a74-33ef-940e-eed94927ab51,Ira784 Fisher429,M,GENERAL PRACTICE,300 STEAM PLANT RD,GALLATIN,TN,37066-3089,36.378477000000004,-86.46909699999999,48
0844500f-ad4f-36f8-845f-2f6ae718d948,b6cc619c-740e-307b-9bbd-456e3f6ee455,Joaquin141 Marvin195,M,GENERAL PRACTICE,3087 PROFESSIONAL PLZ,GERMANTOWN,TN,38138-7912,35.081957,-89.782584,30
b598861e-a1bc-31c4-be39-357f22b77fa2,aed29f4e-b07e-38b5-a841-3b019d56a6b3,Heath320 Crona259,M,GENERAL PRACTICE,1114 E WEISGARBER RD A,KNOXVILLE,TN,37909-2648,35.970875,-83.94647900000001,13
76ed52a8-1c2b-394c-a2f9-986d0e63f067,ed8c34ae-dd86-3994-82ad-ccb6a1943092,Kaleigh347 Dietrich576,F,GENERAL PRACTICE,907 E LAMAR ALEXANDER PKWY,MARYVILLE,TN,37804-5015,35.746804,-83.978602,23
dfc9c4c0-e3d4-3fb2-8162-ebfc2ad513e2,2b7b2acd-6660-316e-98fb-2bfda1f2adb7,Dayle885 Koelpin146,F,GENERAL PRACTICE,4955D HWY 43 N,MOUNT PLEASANT,TN,38474-5010,35.562082000000004,-87.1619,46
576bf742-09ed-345b-9c48-8ca9bf0798eb,fff65c39-53d5-35b7-bc97-2e9f942d4de3,Frank378 Herzog843,F,GENERAL PRACTICE,1607 WESTGATE CIR,BRENTWOOD,TN,37027-8077,35.993029,-86.77431,48
3f188e32-6dc0-39b1-8be5-7076da9c683b,cebfc23d-adf7-382e-bc35-5dc6351510e4,Mabelle762 Crooks415,F,GENERAL PRACTICE,1265 UNION AVE,MEMPHIS,TN,38104-3415,35.103543,-89.978498,22
36ca4b71-4425-38d3-9d09-b2e9cc87899a,c807ce6a-2860-3c97-a649-c35a48264c6a,Erline657 Conn188,F,GENERAL PRACTICE,9100 CAROTHERS PKWY,FRANKLIN,TN,37067-6300,35.921251,-86.852281,29
95655d80-ad2c-3f9a-9816-49f8427439f6,53c54a9c-3cad-33ec-9296-c83fd24e5b79,Chester802 Mitchell808,M,GENERAL PRACTICE,1300 WESLEY DR,MEMPHIS,TN,38116-6426,35.103543,-89.978498,1
7bb48332-acf5-3c7b-9dc6-d6b1564f9a40,acd2f8bf-7dd9-356a-abc8-3bda7ded1fe4,Deirdre267 Volkman526,F,GENERAL PRACTICE,4901 RALEIGH COMMON DR,MEMPHIS,TN,38128-2478,35.103543,-89.978498,54
74d60602-cfaa-31d9-8005-f9d1cd16cfeb,526fa517-5819-37c1-ad1d-d313f1324885,Yvonne357 Mueller846,F,GENERAL PRACTICE,923 E CENTRAL AVE,LAFOLLETTE,TN,37766-2778,36.37189,-84.12532,35
622c6a5e-4c98-358b-95d6-ad64227700f2,51224302-d67a-3b3e-b132-194501738d64,Lucien408 Wuckert783,M,GENERAL PRACTICE,313 N MAIN ST,ASHLAND CITY,TN,37015-1347,36.256082,-87.032579,23
54101e0d-9a18-35e1-b974-806b3c7fff4e,d7510d9b-8a0f-3d9b-98c3-6246ce9085ad,Hattie299 Cummings51,F,GENERAL PRACTICE,210 FAIRY TRL,LOOKOUT MOUNTAIN,TN,37350-1604,34.994362,-85.35119300000001,94
2135fe35-90bd-3e14-b634-cff646637c26,25dc04d8-e9ce-34a0-b69a-6afff3dcaa2f,Obdulia648 Lubowitz58,F,GENERAL PRACTICE,11541 KINGSTON PIKE,KNOXVILLE,TN,37934-3918,35.970875,-83.94647900000001,36
a152f377-1d81-3c27-b8e0-ba0abf0c7684,b4ab0c77-541f-31c6-9280-18ce12a132c6,Annetta101 Huels583,F,GENERAL PRACTICE,22576 RHEA COUNTY HWY,SPRING CITY,TN,37381-5393,35.686384999999994,-84.86422900000001,32
cecf85d1-cb01-3840-ae89-bd4f18129e27,43f07202-bf83-3514-96c8-b8d75e3989e0,Shannon293 Schmitt836,M,GENERAL PRACTICE,1311 S LOCUST AVE,LAWRENCEBURG,TN,38464-4040,35.249552,-87.33193299999999,3
22d9da90-bb86-33ad-a1a4-c2936f53e276,b712bf0b-cf71-3675-bfad-e80c0211e02c,Jana258 Bechtelar572,F,GENERAL PRACTICE,930 PROFESSIONAL PARK DR,CLARKSVILLE,TN,37040-5136,36.56643,-87.34521600000001,15
45ad6474-f355-33e4-acce-0d0f47ee6b5a,36343952-31df-38d7-9f3a-eaf54b42e543,Boyd728 Tromp100,M,GENERAL PRACTICE,224 LONG ST,NEW JOHNSONVILLE,TN,37134-2468,36.016448,-87.96945699999999,43
7d2da5e6-807f-3556-80ab-d852112c8812,ba680382-c388-30c5-b0cb-a1996ef5e3b2,Paola523 Boehm581,F,GENERAL PRACTICE,417 E EMORY RD,POWELL,TN,37849-3518,35.970875,-83.94647900000002,21
19c81562-9119-3433-a09c-da9d8c5c423b,09eac969-ec64-3b4f-9229-cdbc9195076f,Ulysses632 Fahey393,M,GENERAL PRACTICE,121 N NORTHSHORE DR,KNOXVILLE,TN,37919-4048,35.970875,-83.94647900000001,47
1467bdb6-10bd-39d8-b75f-3cae9f87d9c9,df01d77f-3186-322d-8d2c-0573953f30c5,Willian804 Wuckert783,M,GENERAL PRACTICE,28 WHITE BRIDGE RD,NASHVILLE,TN,37205-1466,36.1718,-86.785002,45
c101175d-1cc8-3b69-b28e-8ea0f98c3d47,43675ed3-3f23-33fd-bd2e-b5e79f7189c8,Jim478 Bednar518,M,GENERAL PRACTICE,208 ROGOSIN DR,ELIZABETHTON,TN,37643-2906,36.339572,-82.2378,29
71a85765-b328-3905-bbb8-f3375da901d0,05869fbd-eee5-35c2-bac1-ed3f9a3dc222,Denny560 Stehr398,M,GENERAL PRACTICE,2018 S GERMANTOWN RD,GERMANTOWN,TN,38138-2844,35.081957,-89.782584,30
c3d21100-4781-338a-ae59-18b507bfc912,33dce2c6-7cb0-3ca4-9232-96a7d5a5ee67,Manuel446 Deckow585,M,GENERAL PRACTICE,391 WALLACE RD,NASHVILLE,TN,37211-4851,36.1718,-86.785002,29
25ac3d3d-faf8-361e-bbe4-aff4ff6afb04,c8a20bbe-2b25-3ce4-a4e5-381481e35792,Chan58 Boehm581,F,GENERAL PRACTICE,5347 DUNNELLON AVE,BARTLETT,TN,38134-5305,35.230222,-89.82186300000001,30
78d38ac7-70ff-36ca-9a79-91bd3dad8700,df9d1dc7-770a-3f8a-89a7-abcef89eaab9,Hildegard72 Douglas31,F,GENERAL PRACTICE,2637 MURFREESBORO PIKE,NASHVILLE,TN,37217-3505,36.1718,-86.785002,35
f59e5aa6-37cd-32d2-b3c6-3a3e03c9e6c6,721e6a1a-6e9a-3612-ba16-58aeb7831d21,Carlos172 Rivera179,M,GENERAL PRACTICE,820 SCENIC HWY,LOOKOUT MOUNTAIN,TN,37350-1474,34.994362,-85.35119300000001,49
008e4209-e6c1-3a4f-b21c-1cfd76b822a7,ec426784-9469-30aa-8c41-b7e55eeda3e1,Devon268 Gaylord332,M,GENERAL PRACTICE,8060 WOLF RIVER BLVD,GERMANTOWN,TN,38138-1727,35.081957,-89.782584,32
833aa445-0f42-3851-83b1-a8e8ab200e59,4c757cf3-586b-356a-a4d1-8e329fcb9223,Lowell343 Klocko335,M,GENERAL PRACTICE,1916 PATTERSON ST,NASHVILLE,TN,37203-2163,36.1718,-86.785002,25
b40cf2b6-a499-3f42-bab1-ba42f65e1299,512dfd08-faa9-3244-8168-367941c6c1c6,Johnna810 Skiles927,F,GENERAL PRACTICE,2130 N CHARLES G SEVIERS BLVD,CLINTON,TN,37716-6705,36.099579,-84.128069,66
0cb38da2-d910-346c-bd60-9d689311621a,27951e6b-bd9c-3851-b065-000af3157a05,Lorrie905 Nolan344,F,GENERAL PRACTICE,1202 N CHARLES G SEIVERS BLVD,CLINTON,TN,37716-3936,36.099579,-84.128069,65
adb85eb4-8991-3760-ad83-6954de0224e9,b78b8a82-baca-33ab-9c13-dfdc9786d52d,Johanne551 Harvey63,F,GENERAL PRACTICE,708 W FOREST AVE,JACKSON,TN,38301-3901,35.649136999999996,-88.830597,30
21008844-1b10-3ff5-b2f8-349c044c14cc,a6cf455a-e9ab-3290-b6f7-dd649011f688,Efrain317 Nikolaus26,M,GENERAL PRACTICE,1420 NOAH GATEWAY AVE,ROCKWOOD,TN,37854,35.87008,-84.674943,53
34cf5e76-dc6c-3773-b5b4-5660ecdc1125,897a6843-57f9-39cc-b9d2-d22986fb7179,Anh979 Harris789,F,GENERAL PRACTICE,9025 HWY 64,LAKELAND,TN,38002-8448,35.255294,-89.726316,36
cbd71c92-d4ce-389a-a0f1-ec172f67b96f,04a26ccc-5052-3a58-92a3-44136a111248,Korey682 Monahan736,M,GENERAL PRACTICE,5242 MURFREESBORO RD,LA VERGNE,TN,37086-2714,36.022228000000005,-86.55935699999999,40
ec13284f-bee0-3880-90e6-29244315c976,43e22b39-10b9-3dc4-8a3d-7519901cfb55,Novella551 Rau926,F,GENERAL PRACTICE,845 D MCARTHUR ST,MANCHESTER,TN,37355-2368,35.461189000000005,-86.083108,26
c6086c98-5950-3905-98cd-f820a8e09873,e9de6a1e-90a2-3ce6-86a2-336236611e85,Julio César525 Peña909,M,GENERAL PRACTICE,111 W KINGSTON SPRINGS RD,KINGSTON SPRINGS,TN,37082-9121,36.084115000000004,-87.10561899999999,51
fc71dba8-3bfa-363f-8eae-bb8eee34237f,95e53196-1d02-3a29-86b7-a27935d1c44e,Russell422 Wintheiser220,M,GENERAL PRACTICE,324 COOL SPRINGS BOULEVARD,FRANKLIN,TN,37067-1631,35.921251,-86.852281,44
496a19d9-54cd-335b-adda-4bd7490666bb,33d2cac8-af57-39cb-9f48-10691ea66ace,Alina705 Hettinger594,F,GENERAL PRACTICE,555 HARTSVILLE PIKE,GALLATIN,TN,37066-2400,36.378477000000004,-86.46909699999999,43
edbc5ec5-37cd-32c6-b472-4503b109455a,3b9e75ea-bae5-3636-9351-b2657fdb74c1,Dwana281 Pollich983,F,GENERAL PRACTICE,5142 STAGE RD,BARTLETT,TN,38134-3164,35.230222,-89.82186300000001,53
6a32bfb0-994a-3437-ac43-3a9b35534bd6,3389093d-1b20-3b36-818c-32242893c568,Hilario934 Cummings51,M,GENERAL PRACTICE,189 BROOKLAWN ST,FARRAGUT,TN,37934-2875,35.876162,-84.180001,42
33eea02a-bc63-34e2-b6f1-37fb578714e4,4dbf98a1-ced8-3ef4-b404-17596345fbca,Marshall526 O'Keefe54,M,GENERAL PRACTICE,110 INDUSTRIAL PARK LANE,LAKE CITY,TN,37769-2300,36.224171000000005,-84.155062,36
c21fa5c6-42b9-313d-9284-054c79305e69,827664ec-63a1-3f44-a3a9-e6cc533d6b1c,Tommy814 Balistreri607,M,GENERAL PRACTICE,1300 WESLEY DR,MEMPHIS,TN,38116-6499,35.103543,-89.978498,71
e4ee5f4f-35e6-3642-8643-99fb1b3a864e,1c445443-0d61-3386-86f8-dce26f551082,Adam631 Lowe577,M,GENERAL PRACTICE,403 N STATE OF FRANKLIN RD,JOHNSON CITY,TN,37604-6034,36.338218,-82.377427,64
d536ee5d-bb14-3223-bfc6-9f577d7e656e,5112b180-281b-381c-acd6-ecbb3d14b166,Charis952 Bartoletti50,F,GENERAL PRACTICE,979 E 3RD ST,CHATTANOOGA,TN,37403-2136,35.066463,-85.247065,20
50700f1d-4022-379a-a587-b49057e925a8,10c3432a-9b22-31ee-bd4f-e77f93c81970,Ian270 D'Amore443,M,GENERAL PRACTICE,1260 GALLAHER RD,KINGSTON,TN,37763-4139,35.872562,-84.50219399999999,39
1d46dfcd-047c-3ada-aed3-47bcf4f6af7e,c496a01a-464c-37ad-a434-08ff3e3da4f4,Reginald96 Bruen238,M,GENERAL PRACTICE,1550 NORTH 115TH STREET,SEATTLE,WA,98133,47.620499,-122.350876,10
99f69be4-d20e-3a3d-97d8-655f61353c7b,8a1af770-7a8f-316d-a1d0-e8011f5f7669,Dagny669 Wyman904,F,GENERAL PRACTICE,925 SENECA ST,SEATTLE,WA,98101,47.620499,-122.350876,2
719098a0-a0b9-30f7-a4b8-16218913b485,350ed647-8d6b-3ded-829f-9c0b82602744,Tuan998 Fadel536,M,GENERAL PRACTICE,1959 NE PACIFIC ST  BOX 356151,SEATTLE,WA,98195,47.620499,-122.350876,1
6e6461a0-55bc-330b-818e-711c8e49098c,566bb9ea-d962-3918-9f39-e38fffecaa7a,Almeta56 Carter549,F,GENERAL PRACTICE,16251 SYLVESTER ROAD SW,BURIEN,WA,98166,47.46917,-122.364291,11
0d354ee9-ed9b-3324-a75c-bd1f768c493a,68d6ca8e-e604-3f7b-ba9c-4ea8498a893b,Jodie811 Wintheiser220,F,GENERAL PRACTICE,110 SOUTH NINTH AVE,YAKIMA,WA,98902,46.592211,-120.546838,1
17235314-06f4-390b-a384-81ad18c93957,83e186ae-312d-3124-b619-d8350a67d4b8,Margaret865 Herzog843,F,GENERAL PRACTICE,1321 COLBY AVENUE,EVERETT,WA,98201,48.003267,-122.174223,14
788ae6d2-3e5b-342e-9904-b65b7f87bf10,a5936db1-70e9-3b99-9177-4ad8543d3f13,Dinah304 Schaefer657,F,GENERAL PRACTICE,21601 76TH AVENUE WEST,EDMONDS,WA,98026,47.82754600000001,-122.366024,182
94a6e8b9-5762-3233-ad11-857f2aedf6b5,d959e377-218d-3152-812b-1bca3f14741e,Daniel959 Camacho176,M,GENERAL PRACTICE,2901 SQUALICUM PARKWAY,BELLINGHAM,WA,98225,48.75262,-122.469657,5
df25b587-8dda-369b-aa9c-4428a1c51f18,4750109c-7b0c-34ec-9c31-b4c6505a171b,Amos720 Jacobson885,M,GENERAL PRACTICE,2520 CHERRY AVENUE,BREMERTON,WA,98310,47.539801,-122.716971,9
132f357b-a424-37e1-b77c-0fd5ca764f39,c2920435-e68c-3611-8071-745cb11aba3f,Dong972 Oberbrunner298,M,GENERAL PRACTICE,W 800 FIFTH AVENUE,SPOKANE,WA,99210,47.673554,-117.416595,50
f304773a-fa9c-323b-879c-ccf30dd56985,90d5305a-636b-35b5-8b88-3797206a3619,Douglass930 Windler79,M,GENERAL PRACTICE,400 NE MOTHER JOSEPH PLACE,VANCOUVER,WA,98668,45.637236,-122.596516,2
8a3fd7e1-ce45-3a68-b06b-24014ec910cb,329eedaa-82a5-37c0-9a87-f499c32acc4f,Antwan357 Harris789,M,GENERAL PRACTICE,900 SOUTH AUBURN STREET,KENNEWICK,WA,99336,46.198265,-119.173645,13
3e584552-3236-3b36-82e1-d7f50c892225,05cb1292-648a-3ced-a371-4a09d72b8cf9,Isreal8 Kihn564,M,GENERAL PRACTICE,101 WEST 8TH AVENUE,SPOKANE,WA,99204,47.673554,-117.416595,4
970d0410-ca91-3b5e-82ae-6658018f6980,606ba59a-e70c-34e6-864f-949149c927d4,Nelda514 Blanda868,F,GENERAL PRACTICE,888 SWIFT BLVD,RICHLAND,WA,99352,46.289428,-119.291794,1
e3494abf-d7a8-3bb5-a932-1b1d6c6a7354,23fdc0b3-7f55-3810-93f9-0ad39f70bf41,Margery365 Paucek755,F,GENERAL PRACTICE,330 S STILLAGUAMISH AVE,ARLINGTON,WA,98223,48.168798,-122.148425,8
cf47f6af-c0dc-39f8-b2eb-b604365393d1,1226f8b3-ea83-3046-b862-dc6a8a23b887,Trina350 Cummings51,F,GENERAL PRACTICE,401 15TH AVENUE SE,PUYALLUP,WA,98372,47.201336,-122.274604,3
92ebeb01-4f1b-3b2b-855d-ed693d219ad2,4f814f4d-038a-3984-82b7-97afbc8496fa,Olive251 Pollich983,F,GENERAL PRACTICE,400 S 43RD ST,RENTON,WA,98055,47.47146400000001,-122.088579,11
0678dfb7-2bb5-36d3-a26f-fab4221b7e83,b363924b-d465-3419-bab0-ed824da2e498,Óscar156 Prado282,M,GENERAL PRACTICE,12040 NE 128TH STREET,KIRKLAND,WA,98034,47.684664,-122.191466,4
513f0d43-3b09-3bdc-965f-662896374984,8071cc8c-fb4f-3b4b-aa02-1e742ed04d03,Leonie332 Hirthe744,F,GENERAL PRACTICE,3900 CAPITAL MALL DR SW,OLYMPIA,WA,98502,46.970475,-122.672637,12
52d1c23e-c728-3706-808e-e02a1ca5eb0b,4c0cd4d8-b2ce-3292-9dd4-082663d93dd2,Hal307 Renner328,M,GENERAL PRACTICE,2211 NE 139TH STREET,VANCOUVER,WA,98686,45.637236,-122.596516,1
9ece06e3-19c2-38f7-9d6a-0065a8f0b3b7,aaab1894-fee7-38c6-bef5-0d071b6323e9,Fritz267 Conroy74,M,GENERAL PRACTICE,11567 CANTERWOOD BOULEVARD NW,GIG HARBOR,WA,98332,47.338245,-122.600778,2
9d0f966f-2ec4-3369-bfd6-0afa9aaf2bb4,9eb96c8c-b110-3803-80a1-3f7f05b3155a,Winnie378 Witting912,F,GENERAL PRACTICE,751 NE BLAKELY DR,ISSAQUAH,WA,98029,47.540384,-122.042061,27
3a07a15d-1ac6-3bc4-950d-2ea8bb3b1152,07f4789c-6699-3660-b2fb-5c55140a0e11,Shirl54 Ankunding277,F,GENERAL PRACTICE,723 MEMORIAL STREET,PROSSER,WA,99350,46.206244,-119.76712,6
44fc2cb3-8850-3973-801e-ec1c3e0ff2c1,fb2895cb-ed3f-3f35-9acc-c525ccd285fc,Víctor493 Garza151,M,GENERAL PRACTICE,315 NORTH 14TH AVENUE,OTHELLO,WA,99344,46.822585,-119.165357,1
034329ea-a4df-3ebc-8db4-7b3f16cebca0,b8358518-1f7e-3ecc-8800-820f727efbbd,Alecia465 Mitchell808,F,GENERAL PRACTICE,208 CHURCH ST,KELSO,WA,98626-3409,46.127435,-122.87716100000002,30
5511c051-1939-3f8c-9873-0c3fb499d92b,43fb8561-5f11-3c63-9abc-4c533f74ab35,Zelma45 Conn188,F,GENERAL PRACTICE,14841 179TH AVE SE,MONROE,WA,98272-1127,47.897524,-121.919839,38
d398efcc-4895-33ec-9cae-7e2f62090163,248f94a4-f6b6-36f2-93a1-fa9e0af83118,Karon907 Hahn503,F,GENERAL PRACTICE,4017 A ST SE,AUBURN,WA,98002-8607,47.303767,-122.21053,29
cb7f3b4b-766a-330c-b3dc-99da1bc98a23,26601021-87a4-3792-a729-a5a18da0429e,Keturah238 Keeling57,F,GENERAL PRACTICE,318 E PARK ST,NORTH BEND,WA,98045-8200,47.490386,-121.774045,39
c1c6e1fb-c8a4-30f2-bb1c-49e9f2dd17fa,a0f90beb-cf3f-3379-9558-7ad96c9e01e0,Aleida76 Osinski784,F,GENERAL PRACTICE,2312 W MAIN ST,BATTLE GROUND,WA,98604-4233,45.764268,-122.452104,50
c5ddc77a-aa8c-31fc-8bc7-6a1708650d16,7e92151f-4085-38f9-b37b-6096aadc5794,Norman647 Bogisich202,M,GENERAL PRACTICE,1621 114TH AVE SE,BELLVUE,WA,98004-6905,47.645272,-122.217807,82
d10cfebc-ee39-3839-8cbf-dde2a278d53a,6f9ee59a-97a6-3643-976d-74860578660b,Lino542 Altenwerth646,M,GENERAL PRACTICE,15418 MAIN ST,MILL CREEK,WA,98012-9031,47.864519,-122.206084,16
74ce0715-cbbf-3c00-9379-7f72d982e7c4,497ec2e0-63c0-369c-92a9-721c2f1bbcf2,Donnie175 Trantow673,F,GENERAL PRACTICE,4550 KLAHANIE BLVD SE,ISSAQUAH,WA,98029-5812,47.540384,-122.042061,29
47e93da5-ea45-31e3-aaeb-36fe18dab5d8,de71dd75-34df-3274-b3c0-bfa66cb1ecc0,Vinita997 Sporer811,F,GENERAL PRACTICE,4220 A ST SE,AUBURN,WA,98002-8620,47.303767,-122.21053,48
76bd43d3-9583-3e92-8b17-a31798b44312,9c30d3fa-9711-3406-838d-1f094dba1164,Edward499 Carter549,M,GENERAL PRACTICE,30809 1ST S AVE A,FEDERAL WAY,WA,98003-4074,47.308837,-122.336104,36
7d184d74-22d1-3ffb-9a93-f0edbcac1fdb,acbdd177-7965-3ded-965c-56fcd6cc8e1d,Qiana980 Emmerich580,F,GENERAL PRACTICE,460 228TH AVE NE,SAMMAMISH,WA,98074-7209,47.604286,-122.038306,16
0fbb911c-3199-30ed-a74b-6bffeff573bb,c71e27b7-f44c-3981-9ed4-3f2d833e1892,Emery884 Koch169,M,GENERAL PRACTICE,2202 LIGGET AVE,JOINT BASE LEWIS MCCHORD,WA,98433-2011,47.121313,-122.594515,34
a0757aaf-0460-35a9-80d0-0990d950d169,30a0e304-b727-3916-8e6e-b492fc01048b,Isidro558 Collier206,M,GENERAL PRACTICE,2771 HEMLOCK ST,BREMERTON,WA,98310-2689,47.592233,-122.787755,31
543c2589-038f-3172-ba90-77db369b53c9,17ca6e9b-6691-3534-a977-8236f3b45278,Ward668 Konopelski743,M,GENERAL PRACTICE,4700 42ND AVE SW,SEATTLE,WA,98116-4561,47.564471000000005,-122.32693799999998,58
3eb1b3cd-ad4b-307c-ae0e-7f35b21a7580,65357cbd-5c03-35ae-a9f7-9afa9ff6f943,Tracey100 Breitenberg711,M,GENERAL PRACTICE,12721 W 14TH AVE,AIRWAY HEIGHTS,WA,99001-9409,47.720717,-117.69641200000001,35
a49b3c5a-e1f3-3393-acff-6386b90ad4e9,79ae069d-f8c8-3caf-a55c-f7ec69b67326,Oscar384 Nader710,M,GENERAL PRACTICE,2310 LONGFIBRE RD,UNION GAP,WA,98903-1513,46.554276,-120.491599,35
8a9a34e0-8fe1-3481-854c-16df23504937,c45ddcee-0e02-332d-9585-e05189b49c9d,Claudio955 Nolan344,M,GENERAL PRACTICE,500 COLUMBIA ST A,WOODLAND,WA,98674-8491,46.025462,-122.514508,16
b144a2d7-6b0c-3e5f-96fd-7546eba476e0,d2dc97b6-b815-3cb2-ab7a-fca583656fb0,Kyoko885 Kuvalis369,F,GENERAL PRACTICE,17115 SE 270TH PL,COVINGTON,WA,98042-5400,47.364791,-122.10456299999998,42
8095e044-ef26-34bb-a04d-cda0bd467d6c,b69c7071-d244-378f-afc7-be33a7ab444b,Meagan221 Botsford977,F,GENERAL PRACTICE,1901 MAIN ST,WASHOUGAL,WA,98671-4116,45.581121,-122.343055,19
cc8a598c-2f84-37cb-9b2d-a41ff65f6fa1,7a8a8cce-9729-34c7-b72a-e6b764b3f4a1,Jeffrey461 Schuppe920,M,GENERAL PRACTICE,12138 MUKILTEO SPEEDWAY,MUKILTEO,WA,98275-5713,47.916719,-122.310694,19
5b69edf2-f2bc-3aff-a650-e8ea4db2bd49,00ffc7ef-d283-37f3-a932-30af63d6f800,Alan320 Steuber698,M,GENERAL PRACTICE,17528 MERIDIAN E,PUYALLUP,WA,98375-6286,47.183741999999995,-122.232041,50
