Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
a57f8d86-58c8-52f3-c7ca-2518fe9ebca3,2012-01-11,,999-33-5979,,,,Verónica383,Zayas20,,,,white,hispanic,F,Tegucigalpa  Francisco Morazán  HN,600 Haag Ranch Apt 98,Knoxville,Tennessee,Knox County,37902,36.0765368645634,-83.68123788444169,22822.129999999997,470.05
8b153ed5-764c-d9d2-4ae2-5e62866261cb,2000-12-23,,999-49-6195,S99929014,X82799529X,Ms.,Susan422,Zieme486,,,,white,nonhispanic,F,Farragut  Tennessee  US,875 Schmidt Pathway Unit 6,Murfreesboro,Tennessee,Rutherford County,37153,35.91224978423604,-86.42995140531723,538434.88,1956.2900000000002
f0bbd6bb-6c97-ce66-a02f-b16c6d3d7280,2008-02-05,,999-36-2418,,,,Marcelina712,Tromp100,,,,black,nonhispanic,F,Chattanooga  Tennessee  US,1058 Roob Center Unit 80,Memphis,Tennessee,Shelby County,38131,35.18213004694048,-90.06392046796138,347600.0,2068.2200000000003
b4652de7-45b0-2f36-202b-0d6f8e114744,1996-02-05,,999-95-3385,S99939176,X9233993X,Mr.,Jacinto644,Stark857,,,,white,nonhispanic,M,Knoxville  Tennessee  US,905 Ryan Row,Nashville,Tennessee,Davidson County,37204,36.15674430276884,-86.82128057325798,635280.0,1646.2900000000002
5cd94dfd-4f06-45cc-38e2-045f825faaea,1967-11-28,,999-94-7111,S99951406,X17162465X,Mr.,Jacinto644,Hickle134,,,M,white,nonhispanic,M,Nashville  Tennessee  US,407 Osinski Tunnel,Gallatin,Tennessee,Sumner County,37075,36.35249371625611,-86.4679286455776,101474.59000000001,11794.29
0c99ffac-c250-a31f-04a6-1d5b2b3cc1a9,1987-02-11,,999-75-8484,S99928636,X60103116X,Mr.,Earnest658,Metz686,,,M,white,nonhispanic,M,Nashville  Tennessee  US,859 Rogahn Camp Suite 80,Spring City,Tennessee,Rhea County,37381,35.69382650412952,-84.83662602840553,95392.08,1116.24
37378d51-3fee-1212-621c-76d0fc903877,2020-11-26,,999-38-7320,,,,Shalanda398,Keebler762,,,,white,nonhispanic,F,Rockford  Tennessee  US,529 Nader Branch Suite 92,Lawrenceburg,Tennessee,Lawrence County,38456,35.38253147341319,-87.2413848504378,7600.0,282.03000000000003
0cf25c9b-ef34-f46f-21d2-f1be558ac2e4,1957-01-02,,999-25-7581,S99930080,X10475545X,Mrs.,Nicki254,Rolfson709,,Farrell962,M,white,nonhispanic,F,Norris  Tennessee  US,473 Dickinson Course,Unionville,Tennessee,Bedford County,37180,35.634249801185696,-86.59539578064579,1698516.95,2837.53
50e239c8-f25f-f3e7-b3c1-45b9daac40ad,2013-09-19,,999-68-9728,,,,Curt84,Runolfsdottir785,,,,white,nonhispanic,M,Chattanooga  Tennessee  US,293 Mills Highlands,Bristol,Tennessee,Sullivan County,37620,36.46388039266296,-82.18324985137406,154700.0,1504.16
f5de39b4-5089-5efd-ebe5-93fdbab7b760,2021-02-20,,999-88-8928,,,,Galina98,Kertzmann286,,,,black,nonhispanic,F,Bartlett  Tennessee  US,286 Konopelski Meadow,Memphis,Tennessee,Shelby County,38126,35.103149008291204,-89.9460117574576,4200.0,94.01
a9fdf5d1-59bd-3d8d-6add-4146879a78a2,1972-07-26,,999-82-4193,S99999946,X54557607X,Mrs.,Barbera53,Morissette863,,Wunsch504,M,white,nonhispanic,F,La Follette  Tennessee  US,504 Hagenes Mews Unit 19,Knoxville,Tennessee,Knox County,37920,35.96077763100368,-83.94609761953554,1286560.0,2658.4700000000003
cd042349-20f5-8259-70c8-fc52609a16de,2004-04-28,,999-44-8761,S99990762,,,Cristopher265,Spinka232,,,,white,nonhispanic,M,Red Bank  Tennessee  US,618 Lowe Bypass,Nashville,Tennessee,Davidson County,37205,36.290140517835866,-86.83029311555269,426780.0,1870.25
33aec2f8-9840-0d63-3f6d-83423548705e,1950-06-13,,999-99-2710,S99957012,X30866150X,Mr.,Ryan260,Willms744,,,S,white,nonhispanic,M,Waynesboro  Tennessee  US,497 Durgan Haven Apt 2,Lenoir City,Tennessee,Loudon County,37771,35.802465144685534,-84.31749627510547,22326.54,564.0600000000001
8f0ac604-9ce2-6727-4db0-df78c83cf81d,1978-06-02,,999-20-4667,S99962795,X72069047X,Mrs.,Alena861,Veum823,,Lubowitz58,M,white,nonhispanic,F,Nashville  Tennessee  US,784 Zulauf Neck Suite 5,Murfreesboro,Tennessee,Rutherford County,37132,35.84311097131778,-86.43895288074714,927562.8,1510.4
aa485f4f-5ed0-1ba1-77ab-1d9e6fbdc3c8,1945-03-06,,999-29-9856,S99931317,X26323178X,Mr.,Monty345,Dibbert990,,,M,white,nonhispanic,M,Murfreesboro  Tennessee  US,941 Gusikowski Trafficway Unit 35,Knoxville,Tennessee,Knox County,37917,35.992733670309164,-84.08700564454101,1598435.35,3057.6900000000005
1c2110c8-47b3-5602-0adc-f02e1e0b0ed9,1996-03-01,,999-20-4422,S99973458,X68528265X,Mr.,Milo271,Rau926,,,,white,nonhispanic,M,Alcoa  Tennessee  US,564 Hirthe Glen,Whiteville,Tennessee,Hardeman County,38075,35.425433825083495,-89.1834134683512,29298.06,0.0
c85c023a-ff63-7910-b42c-df04a271b2c9,1960-05-12,,999-50-4745,S99993484,X51354243X,Mrs.,Rosie394,Schultz619,,Lueilwitz711,M,black,nonhispanic,F,Walnut Grove  Tennessee  US,142 Pouros Port Suite 81,Nashville,Tennessee,Davidson County,37076,36.1968449193369,-86.77429861929052,1611287.9,2665.5
5ba19b8f-a395-baa1-7a9b-5776f11a9cb6,2019-01-23,,999-19-9092,,,,Lloyd546,Beier427,,,,white,nonhispanic,M,Hamburg  Hamburg  DE,631 Wolf Dale,Cookeville,Tennessee,Putnam County,38506,36.14388477472888,-85.4212131651616,17570.049999999996,376.04
e81f4e2e-41cf-17e2-46f8-18db0a92e584,1963-06-24,,999-46-9798,S99955523,X57534394X,Ms.,Maia476,Luettgen772,,,S,white,hispanic,F,Dodson Branch  Tennessee  US,451 Koelpin Course,Memphis,Tennessee,Shelby County,38126,35.12453361725439,-89.9612370314494,32300.3,1118.17
3592213d-6684-4a75-352f-7124794940b9,1988-04-21,,999-28-2449,S99966360,X83863912X,Mrs.,Robbyn526,Jaskolski867,,Pfeffer420,M,white,nonhispanic,F,East Ridge  Tennessee  US,1043 Moen Junction,Clinton,Tennessee,Anderson County,37705,36.115480800340535,-84.17622189770408,3008.32,0.0
36cfc55a-fec6-84cc-4a17-7eaaf11fa22a,2003-03-25,,999-32-9322,S99979659,,,Jae222,Schinner682,,,,white,nonhispanic,F,Memphis  Tennessee  US,680 Leffler Boulevard Apt 3,Manchester,Tennessee,Coffee County,37355,35.52871257390379,-86.06534244340757,432650.0,1794.2600000000002
7c087485-811c-35ba-cb66-df25b9257ba5,1998-12-15,,999-58-9488,S99969992,X48107684X,Ms.,Marylee823,Fritsch593,,,,white,nonhispanic,F,Collinwood  Tennessee  US,494 Maggio Approach,Johnson City,Tennessee,Washington County,37694,36.372641370545075,-82.2934071632624,456880.0,1446.2900000000002
d45e4ed7-ea3c-0855-d8d9-0ad321407070,1960-07-28,,999-40-2729,S99936209,X22463221X,Mr.,Sonny285,Schowalter414,,,M,black,nonhispanic,M,Murfreesboro  Tennessee  US,607 Armstrong Wall,Nashville,Tennessee,Davidson County,37207,36.14848753470527,-86.82114097894498,1241472.8,1880.6000000000001
a71b62a1-8b5e-fd7b-0b45-b7370e87226f,1978-08-10,,999-89-6042,S99928731,X23483425X,Mrs.,Adrien235,Leuschke194,,Barton704,M,white,nonhispanic,F,Athens  Tennessee  US,905 Orn Passage Apt 89,Knoxville,Tennessee,Knox County,37923,35.90613048180244,-83.94401967934007,1025950.0,1434.3600000000001
a21f38da-27c1-661f-cf09-70ae677bf3d1,1993-03-12,,999-95-9588,S99988582,X69555922X,Ms.,Rhonda22,Gutkowski940,,,S,black,nonhispanic,F,Fairmount  Tennessee  US,128 Walter Haven Unit 1,Chattanooga,Tennessee,Hamilton County,37403,35.02055944074382,-85.3730524985141,2820.3,0.0
b1e96d9e-a48c-6a21-aa9d-32ab2e85e1ec,1966-05-23,,999-59-8031,S99929855,X76934218X,Mr.,Alden634,Ankunding277,,,M,white,nonhispanic,M,Huntland  Tennessee  US,261 Will Highlands,Nashville,Tennessee,Davidson County,37201,36.15995627824993,-86.67129856192642,1451670.0,2266.44
cdcd05d7-353c-cca0-3bb9-b9c8846a1488,1983-01-26,,999-25-2683,S99983687,X24310327X,Mrs.,Sherrie396,Larkin917,,Renner328,M,white,nonhispanic,F,Winchester  Tennessee  US,1045 Stoltenberg Vista Unit 18,Nashville,Tennessee,Davidson County,37207,36.236708525702646,-86.76328359359069,872230.0,1166.3400000000001
99fbcb47-65fb-6b75-f94d-149dd83d3789,1961-04-01,,999-54-2244,S99979820,X1432634X,Mr.,Francisco472,Doyle959,,,M,black,nonhispanic,M,Memphis  Tennessee  US,795 Stiedemann Road Suite 53,Chattanooga,Tennessee,Hamilton County,37410,35.01577081627219,-85.33721236470458,4606.490000000001,0.0
2590fc91-5cfc-8ae9-5123-90af00d1a1eb,2017-09-18,,999-71-9174,,,,Nicolasa738,Treutel973,,,,white,nonhispanic,F,Johnson City  Tennessee  US,923 Langworth Landing,Lynchburg,Tennessee,Moore County,37160,35.324855314551016,-86.70957503636947,86000.0,1128.1200000000001
c312945a-ed92-036a-2f43-d4b3cc51b729,1911-11-03,,999-89-6936,S99992574,X5791017X,Mr.,Roman389,Christiansen251,,,M,white,nonhispanic,M,Murfreesboro  Tennessee  US,910 Blick Trace Unit 6,Nashville,Tennessee,Davidson County,37201,36.18738942063299,-86.75969326243056,1775730.0,9595.49
1c8a6ad0-47cb-9e73-bc94-b6b3cceb2b08,2006-04-09,,999-55-7649,,,,Enola75,Kuhic920,,,,white,nonhispanic,F,Nashville  Tennessee  US,883 Schinner Divide Suite 30,Ashland City,Tennessee,Cheatham County,37015,36.25926533716518,-87.11750926959807,342000.0,2162.23
36ebf2e0-e495-7f77-9b2e-85f80b532ae0,1954-03-02,,999-89-2232,S99966624,X17351438X,Mr.,Freeman822,Casper496,,,S,white,nonhispanic,M,Memphis  Tennessee  US,227 D'Amore Trace Apt 72,Manchester,Tennessee,Coffee County,37355,35.3598836370161,-86.23902854448757,1646766.4,2804.5600000000004
631f3f0d-ea74-8cc2-c827-cc0afa9dc9f5,1993-05-22,,999-81-6447,S99958872,X4125945X,Mrs.,Donetta1,Dach178,,Rice937,M,black,nonhispanic,F,Knoxville  Tennessee  US,681 Howell Pathway Unit 56,Germantown,Tennessee,Shelby County,38120,35.11233639956552,-89.82250918677931,671365.0,1455.3000000000002
e62e838f-423f-88c9-5fd8-f234d53b0092,1956-02-07,,999-93-8600,S99931051,X87617211X,Mr.,Emery884,Grimes165,,,M,white,nonhispanic,M,Memphis  Tennessee  US,1094 Mertz Heights Apt 91,Memphis,Tennessee,Shelby County,38119,35.133190414681565,-89.98773574299761,198090.0,2736.5400000000004
8c1256bd-9446-caf7-fec5-81054fb74e26,1998-11-26,,999-81-3277,S99978292,X60267474X,Mr.,Felton646,Cormier289,,,,asian,nonhispanic,M,Incheon  Incheon  KR,760 Steuber Wall Apt 78,Murfreesboro,Tennessee,Rutherford County,37129,35.751403009262305,-86.58859048960235,510320.0,1606.2900000000002
34bc7549-cd5b-bd91-ec9c-5b19d7817324,1969-04-04,,999-23-2161,S99994547,X81812513X,Mr.,Gustavo235,Niño185,,,M,black,hispanic,M,Lima  Lima Province  PE,353 Dietrich Throughway Apt 16,Brownsville,Tennessee,Haywood County,38012,35.63332951422724,-89.31831311619624,1125675.0,1379.4100000000003
e3fe38be-cea3-0fd2-ca76-a0e53a5ef166,2007-10-01,,999-38-2378,,,,Bud153,Grimes165,,,,black,nonhispanic,M,Nashville  Tennessee  US,104 Connelly Spur Unit 3,Memphis,Tennessee,Shelby County,38111,35.20342341640959,-89.79305373847917,291600.0,2068.2200000000003
0f8b52d0-b820-b53c-ba76-807225e680d7,1968-01-10,2014-12-31,999-56-3662,S99979554,X81629554X,Mrs.,Vicenta966,Christiansen251,,Jacobs452,M,white,nonhispanic,F,Nashville  Tennessee  US,318 Eichmann Terrace,Central,Tennessee,Carter County,,36.364326683468406,-82.27953138482414,8548.32,0.0
a383b8ea-f4ab-f492-d77e-e267dd31e83b,1969-02-16,,999-44-8390,S99976930,X85487723X,Mrs.,Dora90,Lesch175,,Trantow673,M,white,nonhispanic,F,Knoxville  Tennessee  US,539 Cremin Route,Knoxville,Tennessee,Knox County,37902,36.0127899634491,-84.08789220909392,1129275.0,1661.4400000000003
2ddd1c54-f725-4408-c56d-af870f6df16c,2016-01-18,,999-94-9243,,,,Elouise806,Wuckert783,,,,black,nonhispanic,F,Memphis  Tennessee  US,206 Shields Corner,Ripley,Tennessee,Lauderdale County,38063,35.80026226168771,-89.6268334154755,126000.0,1316.14
5f04c7e7-01c1-5170-1ad5-c5d0987ba43a,1968-01-10,,999-75-7012,S99964623,X83604311X,Mrs.,Gita759,O'Keefe54,,Lebsack687,M,white,nonhispanic,F,White House  Tennessee  US,299 Lang Brook,Central,Tennessee,Carter County,,36.34525858171106,-82.30103240005143,4042.4300000000003,0.0
2cfe7d17-2635-c5c4-a07c-f89610493717,1958-10-17,,999-36-6367,S99999481,X13516941X,Mrs.,Marlin805,Cassin499,MD,Ratke343,M,white,nonhispanic,F,Clarksville  Tennessee  US,948 Runolfsson Gateway Apt 67,South Cleveland,Tennessee,Bradley County,,35.12283517606877,-84.90292391362804,1652090.0,2798.5200000000004
77d5daa4-7f29-e0b3-70d9-004e28f64541,1995-02-02,,999-20-2360,S99988792,X12806522X,Mr.,Graig740,Predovic534,,,,black,nonhispanic,M,Memphis  Tennessee  US,322 Wiza Loaf,Bartlett,Tennessee,Shelby County,38029,35.22782983660489,-89.8350797175667,660540.0,1680.3000000000002
13e2ae19-a770-54d9-4579-59503177ad17,1944-06-29,,999-84-5291,S99995996,X30706725X,Mrs.,Hermelinda327,Kuhn96,,Cassin499,M,white,nonhispanic,F,Chattanooga  Tennessee  US,789 Turcotte Glen Suite 87,Oak Ridge,Tennessee,Roane County,37830,36.07577302531478,-84.12831427537586,1676310.0,3144.6600000000003
0b0b152e-6136-9f2d-a323-dcae7f604341,1979-02-11,,999-37-7236,S99986145,X37201768X,Mr.,Julian715,Dibbert990,,,M,white,nonhispanic,M,Memphis  Tennessee  US,251 Becker Overpass,Lake City,Tennessee,Anderson County,37769,36.22346628204422,-84.17337291859049,862600.0,984.3600000000001
1dd2c0c3-2e36-1c94-61a3-c0958afce577,1965-01-08,,999-47-7631,S99966545,X25122379X,Mr.,Stanton715,Bernhard322,,,M,white,nonhispanic,M,Eagleton Village  Tennessee  US,230 Considine Lane Suite 34,Mount Pleasant,Tennessee,Maury County,38401,35.47423021036047,-87.2344430396335,128656.09,1918.3700000000001
acbad0d0-7962-936e-45ab-ccc4749307df,2008-06-25,,999-82-3126,,,,Leslie90,Waters156,,,,white,nonhispanic,M,Tullahoma  Tennessee  US,862 Hermiston Village Apt 3,Knoxville,Tennessee,Knox County,37921,35.98641351765244,-83.96401940678653,290700.0,1974.21
f4b4c07d-104d-536e-eb05-a5a831c8fe8d,1978-05-06,,999-92-6400,S99957898,X31130811X,Mrs.,Patrina117,Boehm581,,Reinger292,M,black,nonhispanic,F,Hendersonville  Tennessee  US,101 Mayert Throughway,Memphis,Tennessee,Shelby County,38115,35.201225285806544,-89.72642297879632,138071.98,18964.710000000003
01d1580c-a9f0-a797-5a6d-93c50df1695d,1951-05-31,,999-21-6806,S99952897,X38717349X,Mr.,Jorge203,McLaughlin530,,,M,white,nonhispanic,M,Memphis  Tennessee  US,461 Daugherty Passage,Moscow,Tennessee,Fayette County,38057,35.02141250372174,-89.40330456665733,226752.8,2906.59
e8505754-17f3-5bc0-c46a-a65e9763e525,1973-01-15,,999-81-5473,S99973736,X18939361X,Mrs.,Bari62,Davis923,,Treutel973,M,black,nonhispanic,F,Memphis  Tennessee  US,740 Metz Rapid Suite 47,Memphis,Tennessee,Shelby County,38132,35.05846514379815,-90.16204472825348,1103209.2,1948.5200000000002
de76e578-a56f-a217-094f-e3ca7ca72228,2007-11-10,,999-35-7338,,,,Darnell564,Vandervort697,,,,white,nonhispanic,M,Rogersville  Tennessee  US,600 Kutch Wynd Unit 11,Memphis,Tennessee,Shelby County,38109,35.06567252528159,-90.15355057427647,40250.0,2068.2200000000003
2d331ccf-e843-2a7f-74ab-58c7b32050c7,1961-12-10,,999-63-6959,S99980566,X41827090X,Mrs.,Siobhan540,Harris789,,Reilly981,M,white,nonhispanic,F,Greeneville  Tennessee  US,178 Fahey Bay Unit 7,South Cleveland,Tennessee,Bradley County,,35.08100112576224,-84.88775316777974,1285106.4,2096.59
ba492eef-5c01-84f5-758a-de516d0e1170,1959-06-14,,999-80-1056,S99978230,X15408256X,Mr.,Cletus494,Hessel84,,,M,white,nonhispanic,M,Bartlett  Tennessee  US,199 Ruecker Trail Apt 85,Nashville,Tennessee,Davidson County,37189,36.090324364302234,-87.06825712288513,1265019.23,1754.5100000000002
21b20db8-a149-cd24-5f6b-59e469656d8d,1957-12-22,,999-95-7683,S99967891,X6317064X,Mrs.,Fleta652,Cassin499,,Bayer639,M,white,nonhispanic,F,Gallatin  Tennessee  US,276 Osinski Light Unit 99,Rockwood,Tennessee,Roane County,37748,35.921912624784404,-84.69296571047734,1446660.0,2322.53
4960d667-b822-7fbe-21dc-dccb7861cc20,1971-09-23,,999-47-9530,S99937274,X89110679X,Mr.,Wilton999,Swaniawski813,,,M,white,nonhispanic,M,Memphis  Tennessee  US,902 Marvin Haven,Tullahoma,Tennessee,Coffee County,37388,35.45023503218116,-86.05989311106015,1251480.0,1686.39
7cc1316d-0437-3825-d6cc-76a131e20312,1946-01-30,,999-90-1751,S99975714,X835757X,Ms.,Nanette893,Auer97,,,S,white,nonhispanic,F,Dyersburg  Tennessee  US,674 Beahan Hollow,Johnson City,Tennessee,Washington County,37686,36.34418589528687,-82.36621153471582,35576.54,940.1
a60c5441-d7eb-e83c-c069-774413bb0d62,1968-02-20,,999-92-7184,S99959139,X70731601X,Mrs.,Tomi599,Green467,,Bogisich202,M,white,nonhispanic,F,Signal Mountain  Tennessee  US,302 Skiles Harbor,Knoxville,Tennessee,Knox County,37915,36.012319886565,-83.81992022198628,1087320.0,1228.4200000000003
09342c0c-07d2-74c7-3e07-014c377dfc3f,1972-01-07,,999-22-2663,S99937028,X4304028X,Mrs.,Shemika942,Reichel38,,Douglas31,M,white,nonhispanic,F,Memphis  Tennessee  US,687 Purdy Divide,Fall Branch,Tennessee,Greene County,37656,36.42877629400232,-82.5897597261387,1302190.51,2282.4300000000003
e3199bc9-ff55-b912-81ff-d004627d1570,1972-08-22,,999-26-5383,S99958857,X28925530X,Mr.,Andres25,Runolfsdottir785,,,M,black,nonhispanic,M,Memphis  Tennessee  US,925 Fay Promenade Suite 90,Memphis,Tennessee,Shelby County,38122,35.1978003583213,-89.99152187744434,1246233.81,2222.53
c499512c-08c3-99ec-d30b-554538932a04,1997-01-30,,999-31-9780,S99947248,X80538588X,Mr.,Warren653,Spinka232,,,,black,nonhispanic,M,Ripley  Tennessee  US,785 Walter Terrace,Nashville,Tennessee,Davidson County,37211,35.949416478646434,-86.83221686037244,638935.0,1791.2900000000002
64e79ce3-edde-dce7-1312-9f850cca840f,2000-09-03,,999-29-4900,S99999659,X16884804X,Ms.,Lesli455,Kerluke267,,,,white,nonhispanic,F,Union City  Tennessee  US,191 Terry Annex Unit 4,Germantown,Tennessee,Shelby County,38139,34.977498525788725,-89.8159855186935,519540.0,1792.2800000000002
aeac494a-d050-368c-54fc-bd5caee21c88,2016-12-29,,999-53-9006,,,,Cyndy549,Auer97,,,,white,nonhispanic,F,Jackson  Tennessee  US,574 Dare Grove,Knoxville,Tennessee,Knox County,37924,35.969004466047444,-83.83872523836682,12126.04,846.09
fb1ee0dd-1c48-1cff-0d21-1c8d922b6846,1939-11-06,,999-81-4491,S99978816,X49626508X,Mrs.,Aleshia311,Fritsch593,,Schinner682,M,white,nonhispanic,F,Gallatin  Tennessee  US,457 King Forge Unit 38,Memphis,Tennessee,Shelby County,38127,35.116754044344766,-89.87415111426368,54556.54,2020.66
79544cc1-101a-4a6a-5400-6017e9ed339d,1992-03-10,,999-39-4194,S99994823,X19549650X,Mrs.,Tameika522,Tremblay80,,Marquardt819,M,white,nonhispanic,F,Memphis  Tennessee  US,582 Jaskolski Bay Unit 40,Bartlett,Tennessee,Shelby County,38133,35.24891793980389,-89.84400590844574,769010.0,1704.3100000000002
162cf40d-b1dd-86f2-9d26-662c2410e7bc,1955-04-16,,999-30-8915,S99986179,X20040502X,Mr.,Nelson403,Ferry570,,,S,white,nonhispanic,M,Hendersonville  Tennessee  US,519 Weber Parade Suite 79,Unicoi,Tennessee,Unicoi County,37650,36.101463757673486,-82.47327752068001,1723150.0,2970.55
aed71824-2bb2-2d94-8a03-9eff754e5f26,1968-03-14,,999-13-2129,S99985007,X5644695X,Mr.,Tim88,Fahey393,,,M,white,nonhispanic,M,Chattanooga  Tennessee  US,143 Johnston Boulevard,Knoxville,Tennessee,Knox County,37914,35.975395678894294,-84.11758184223531,147812.08000000002,1636.3400000000001
b00e926a-36b3-d4f0-96aa-01360d7532d3,2016-08-15,,999-86-5259,,,,Lisha487,Howe413,,,,white,nonhispanic,F,Marseille  Provence-Alpes-Cote d'Azur  FR,777 Kovacek Grove Suite 60,Nashville,Tennessee,Davidson County,37072,36.151709645109904,-86.8161726148473,117600.0,1222.13
9cbf89f1-7da8-e636-fc33-44652f5ab167,1946-07-02,,999-31-2944,S99972358,X67951122X,Ms.,Mary779,Rau926,,,S,asian,nonhispanic,F,Memphis  Tennessee  US,560 Champlin Ferry Unit 27,Chattanooga,Tennessee,Hamilton County,37343,34.98216880379132,-85.35715726331225,1670190.0,3076.6400000000003
e0234592-63e1-f31c-9577-094372f6eb73,1960-03-27,,999-20-9022,S99923196,X25655202X,Mr.,Alvaro283,Walsh511,,,M,black,nonhispanic,M,Columbia  Tennessee  US,232 Muller Mall Suite 77,Memphis,Tennessee,Shelby County,38152,35.09051343725533,-89.73153674186553,1612435.0,2665.5
51515e95-2a41-9011-d1b5-ec50d4bbee14,1938-02-25,,999-75-8428,S99955006,X13478347X,Mr.,Herb645,Marks830,,,M,white,nonhispanic,M,Murfreesboro  Tennessee  US,456 Armstrong Avenue Suite 29,Bristol,Tennessee,Sullivan County,37620,36.555974388540605,-82.35384382840786,1462420.0,2598.7200000000003
d78f201e-c097-8088-7300-6b8ed4095d3c,1994-09-07,,999-39-8554,S99935544,X34495384X,Ms.,Tanna708,Simonis280,,,,black,nonhispanic,F,Memphis  Tennessee  US,1030 Runte Annex,Memphis,Tennessee,Shelby County,38112,35.0127496672221,-89.86237329167463,576506.4,1510.4
5c05709c-af56-4e4f-eec9-98417bc37964,1985-06-02,,999-12-8825,S99950188,X16263515X,Mrs.,Jolie499,Greenholt190,,Goyette777,M,white,nonhispanic,F,Kingsport  Tennessee  US,817 Mertz Fort,Cookeville,Tennessee,Putnam County,38501,36.190966906270596,-85.42184495154272,776100.0,1002.3300000000002
fbab73af-b44b-c163-ebee-a2a8541b56fe,1974-08-21,,999-76-5383,S99948549,X78357832X,Mrs.,Lydia759,Beier427,,Flatley871,M,black,nonhispanic,F,Columbia  Tennessee  US,1017 Lindgren Mall,Memphis,Tennessee,Shelby County,38115,35.06977961423305,-89.95769982860425,1177920.0,1652.38
97867c77-87ec-ac1b-9d03-c37da6530394,1953-04-27,,999-55-2792,S99991319,X44502591X,Mr.,Walter473,Corwin846,,,M,white,nonhispanic,M,Clarksville  Tennessee  US,1027 Wintheiser Corner Apt 83,Clarksville,Tennessee,Montgomery County,37043,36.55598775264589,-87.31601058067751,1416050.0,7072.080000000001
d5662cb6-fad9-57fb-0d71-e571e5744249,1967-03-17,2000-05-26,999-74-4290,S99962491,X60662514X,Mr.,Lemuel304,Schroeder447,,,M,white,nonhispanic,M,Clarksville  Tennessee  US,390 McClure Parade,Nashville,Tennessee,Davidson County,37080,35.85064785127862,-86.91925537706204,102753.73,1565.6400000000003
000c62d1-cd13-8089-60e7-8fbe44769964,1971-09-03,,999-87-3818,S99964046,X84153559X,Mrs.,Irmgard696,Gulgowski816,,Gibson10,M,white,nonhispanic,F,Livingston  Tennessee  US,946 Hoeger Path,Eva,Tennessee,Benton County,38333,36.12369260100742,-87.93333998166223,1014996.4,1542.5300000000002
105c2b70-8556-e898-edd6-9ec6eec06b00,1967-03-17,,999-61-5225,S99997260,X52819916X,Mr.,Damon455,Marvin195,,,M,white,nonhispanic,M,Bartlett  Tennessee  US,826 Vandervort Course,Nashville,Tennessee,Davidson County,37135,36.196928719930916,-86.71025480282037,165059.2,2530.55
2f33de73-94fc-4dce-da33-32c0ec0c3f34,1973-09-08,,999-18-1437,S99929067,X58856024X,Mr.,Augustine565,Windler79,,,M,native,nonhispanic,M,Yakima  Washington  US,677 Kerluke Grove,Snohomish,Washington,Snohomish County,,47.91718152101451,-121.95720566065427,1087140.0,2290.36
a5094812-b0dd-3328-0d64-cada498eec5e,1970-11-15,,999-94-9985,S99978958,X23215635X,Mr.,Ashley34,Hamill307,,,S,white,nonhispanic,M,Seattle  Washington  US,1069 Sauer Fork,Kirkland,Washington,King County,98034,47.63639169531465,-122.15690130754803,1151810.0,2458.8
507bac9a-93cb-b92a-13ab-90e3959a9f71,1978-05-13,,999-96-7044,S99994792,X10289335X,Mrs.,Charisse42,Gislason620,,Kris249,M,white,nonhispanic,F,Sammamish  Washington  US,558 Schmidt Well,Tukwila,Washington,King County,98188,47.395451443134164,-122.24625948868098,1083300.0,2491.92
e84e2e07-b114-fbfd-f287-b57f532023c2,1962-04-17,,999-25-2774,S99971021,X60482070X,Mrs.,Neely59,Gaylord332,,Abbott774,M,asian,nonhispanic,F,West Richland  Washington  US,803 Kessler Gardens,Seattle,Washington,King County,98126,47.61121212520789,-122.31639552457774,1418340.0,3382.56
23569224-4221-eb19-59b0-9aafa4b3977a,1962-08-23,,999-53-8308,S99962593,X52445181X,Mrs.,Ara96,Hamill307,,Reichert620,M,white,nonhispanic,F,Everett  Washington  US,1065 Hettinger Corner Suite 79,Pacific,Washington,King County,98047,47.29879014370196,-122.23226769013277,1269900.0,3022.56
9c56ba1f-f4bc-179c-fba7-8931d8cf83d9,2010-08-19,,999-84-2580,,,,Ana972,Trejo396,,,,asian,hispanic,F,Salisbury  Saint Joseph Parish  DM,946 Pfeffer Camp,Pasco,Washington,Franklin County,,46.37948760559719,-118.99250924669302,268800.0,2265.18
8e034aec-1474-9de0-d410-172bfead0529,1999-06-25,,999-38-8171,S99961019,X17947248X,Mr.,Ricardo560,Pagan507,,,,native,hispanic,M,La Paz  Baja California  MX,189 Murphy Crossing,South Hill,Washington,Pierce County,98373,47.14157382233425,-122.33798030485345,471139.59,2451.6
5286d4ed-aac2-190f-85b9-4c9e46b1a299,1963-03-06,,999-60-6858,S99957535,X887666X,Mr.,Tristan353,Flatley871,,,M,white,nonhispanic,M,Seattle  Washington  US,543 Barrows Fort Unit 18,Mountlake Terrace,Washington,Snohomish County,98036,47.79316491066593,-122.35651834850565,1409331.68,4501.89
